Driver,DriverNumber,LapNumber,LapTime,Stint,Compound,TyreLife,PitInTime,PitOutTime,Sector1Time,Sector2Time,Sector3Time,Position,TrackStatus,IsAccurate
COL,43,31.0,0 days 00:01:16.007000,3.0,MEDIUM,5.0,,,0 days 00:00:19.843000,0 days 00:00:35.877000,0 days 00:00:20.287000,19.0,1,True
COL,43,32.0,0 days 00:01:19.845000,3.0,MEDIUM,6.0,,,0 days 00:00:20.397000,0 days 00:00:38.726000,0 days 00:00:20.722000,19.0,1,True
COL,43,33.0,0 days 00:01:18.528000,3.0,MEDIUM,7.0,,,0 days 00:00:20.710000,0 days 00:00:37.195000,0 days 00:00:20.623000,19.0,1,True
COL,43,34.0,0 days 00:01:18.704000,3.0,MEDIUM,8.0,,,0 days 00:00:20.551000,0 days 00:00:37.100000,0 days 00:00:21.053000,19.0,1,True
COL,43,35.0,0 days 00:01:18.670000,3.0,MEDIUM,9.0,,,0 days 00:00:20.490000,0 days 00:00:37.253000,0 days 00:00:20.927000,18.0,1,True
COL,43,36.0,0 days 00:01:17.955000,3.0,MEDIUM,10.0,,,0 days 00:00:20.375000,0 days 00:00:36.766000,0 days 00:00:20.814000,18.0,1,True
COL,43,37.0,0 days 00:01:18.660000,3.0,MEDIUM,11.0,,,0 days 00:00:20.584000,0 days 00:00:37.231000,0 days 00:00:20.845000,17.0,12,True
COL,43,38.0,0 days 00:01:18.728000,3.0,MEDIUM,12.0,,,0 days 00:00:20.702000,0 days 00:00:37.114000,0 days 00:00:20.912000,17.0,1,True
COL,43,39.0,0 days 00:01:18.889000,3.0,MEDIUM,13.0,,,0 days 00:00:20.455000,0 days 00:00:37.386000,0 days 00:00:21.048000,17.0,1,True
COL,43,40.0,0 days 00:01:18.443000,3.0,MEDIUM,14.0,,,0 days 00:00:20.743000,0 days 00:00:36.950000,0 days 00:00:20.750000,17.0,1,True
COL,43,41.0,0 days 00:01:18.866000,3.0,MEDIUM,15.0,,,0 days 00:00:20.596000,0 days 00:00:37.437000,0 days 00:00:20.833000,17.0,1,True
COL,43,42.0,0 days 00:01:17.798000,3.0,MEDIUM,16.0,,,0 days 00:00:20.430000,0 days 00:00:36.752000,0 days 00:00:20.616000,17.0,1,True
COL,43,43.0,0 days 00:01:17.541000,3.0,MEDIUM,17.0,,,0 days 00:00:20.286000,0 days 00:00:36.504000,0 days 00:00:20.751000,17.0,1,True
COL,43,44.0,0 days 00:01:18.439000,3.0,MEDIUM,18.0,,,0 days 00:00:20.488000,0 days 00:00:37.187000,0 days 00:00:20.764000,16.0,1,True
COL,43,45.0,0 days 00:01:18.710000,3.0,MEDIUM,19.0,,,0 days 00:00:20.474000,0 days 00:00:37.271000,0 days 00:00:20.965000,16.0,1,True
COL,43,46.0,0 days 00:01:20.190000,3.0,MEDIUM,20.0,,,0 days 00:00:20.537000,0 days 00:00:37.455000,0 days 00:00:22.198000,16.0,1,True
COL,43,47.0,0 days 00:01:19.889000,3.0,MEDIUM,21.0,,,0 days 00:00:20.566000,0 days 00:00:37.486000,0 days 00:00:21.837000,16.0,1,True
COL,43,48.0,0 days 00:01:18.240000,3.0,MEDIUM,22.0,,,0 days 00:00:20.033000,0 days 00:00:37.186000,0 days 00:00:21.021000,16.0,1,True
COL,43,49.0,0 days 00:01:18.159000,3.0,MEDIUM,23.0,,,0 days 00:00:20.421000,0 days 00:00:37.070000,0 days 00:00:20.668000,16.0,1,True
COL,43,50.0,0 days 00:01:19.965000,3.0,MEDIUM,24.0,,,0 days 00:00:20.398000,0 days 00:00:37.535000,0 days 00:00:22.032000,16.0,1,True
COL,43,51.0,0 days 00:01:20.722000,3.0,MEDIUM,25.0,,,0 days 00:00:20.480000,0 days 00:00:37.985000,0 days 00:00:22.257000,16.0,1,True
COL,43,52.0,0 days 00:01:20.423000,3.0,MEDIUM,26.0,,,0 days 00:00:21.726000,0 days 00:00:37.785000,0 days 00:00:20.912000,16.0,1,True
COL,43,53.0,0 days 00:01:20.255000,3.0,MEDIUM,27.0,,,0 days 00:00:20.508000,0 days 00:00:38.835000,0 days 00:00:20.912000,16.0,1,True
COL,43,54.0,0 days 00:01:18.710000,3.0,MEDIUM,28.0,,,0 days 00:00:20.523000,0 days 00:00:37.008000,0 days 00:00:21.179000,16.0,1,True
COL,43,55.0,0 days 00:01:18.692000,3.0,MEDIUM,29.0,,,0 days 00:00:20.798000,0 days 00:00:37.034000,0 days 00:00:20.860000,16.0,1,True
COL,43,56.0,0 days 00:01:18.489000,3.0,MEDIUM,30.0,,,0 days 00:00:20.514000,0 days 00:00:37.121000,0 days 00:00:20.854000,16.0,1,True
COL,43,57.0,0 days 00:01:18.426000,3.0,MEDIUM,31.0,,,0 days 00:00:20.291000,0 days 00:00:37.248000,0 days 00:00:20.887000,16.0,1,True
COL,43,58.0,0 days 00:01:18.249000,3.0,MEDIUM,32.0,,,0 days 00:00:20.376000,0 days 00:00:37.079000,0 days 00:00:20.794000,16.0,1,True
COL,43,59.0,0 days 00:01:19.063000,3.0,MEDIUM,33.0,,,0 days 00:00:20.283000,0 days 00:00:37.604000,0 days 00:00:21.176000,16.0,1,True
COL,43,60.0,0 days 00:01:18.687000,3.0,MEDIUM,34.0,,,0 days 00:00:20.341000,0 days 00:00:37.201000,0 days 00:00:21.145000,16.0,1,True
COL,43,61.0,0 days 00:01:18.878000,3.0,MEDIUM,35.0,,,0 days 00:00:20.091000,0 days 00:00:37.658000,0 days 00:00:21.129000,16.0,1,True
COL,43,62.0,0 days 00:01:18.214000,3.0,MEDIUM,36.0,,,0 days 00:00:20.102000,0 days 00:00:37.143000,0 days 00:00:20.969000,16.0,1,True
COL,43,63.0,0 days 00:01:18.877000,3.0,MEDIUM,37.0,,,0 days 00:00:20.129000,0 days 00:00:37.292000,0 days 00:00:21.456000,16.0,1,True
COL,43,64.0,0 days 00:01:18.379000,3.0,MEDIUM,38.0,,,0 days 00:00:20.421000,0 days 00:00:37.089000,0 days 00:00:20.869000,15.0,1,True
COL,43,65.0,0 days 00:01:17.338000,3.0,MEDIUM,39.0,,,0 days 00:00:19.855000,0 days 00:00:36.917000,0 days 00:00:20.566000,15.0,1,True
COL,43,66.0,0 days 00:01:17.517000,3.0,MEDIUM,40.0,,,0 days 00:00:20.069000,0 days 00:00:36.800000,0 days 00:00:20.648000,15.0,1,True
COL,43,67.0,0 days 00:01:18.018000,3.0,MEDIUM,41.0,,,0 days 00:00:19.948000,0 days 00:00:37.817000,0 days 00:00:20.253000,15.0,1,True
COL,43,68.0,0 days 00:01:17.100000,3.0,MEDIUM,42.0,,,0 days 00:00:19.669000,0 days 00:00:36.818000,0 days 00:00:20.613000,15.0,1,True
COL,43,69.0,0 days 00:01:16.703000,3.0,MEDIUM,43.0,,,0 days 00:00:19.802000,0 days 00:00:36.610000,0 days 00:00:20.291000,14.0,1,True
COL,43,70.0,0 days 00:01:16.707000,3.0,MEDIUM,44.0,,,0 days 00:00:19.773000,0 days 00:00:36.702000,0 days 00:00:20.232000,14.0,1,True
COL,43,71.0,0 days 00:01:16.256000,3.0,MEDIUM,45.0,,,0 days 00:00:19.673000,0 days 00:00:36.385000,0 days 00:00:20.198000,14.0,1,True
COL,43,72.0,0 days 00:01:16.135000,3.0,MEDIUM,46.0,,,0 days 00:00:19.762000,0 days 00:00:36.313000,0 days 00:00:20.060000,14.0,1,True
COL,43,73.0,0 days 00:01:15.669000,3.0,MEDIUM,47.0,,,0 days 00:00:19.485000,0 days 00:00:36.107000,0 days 00:00:20.077000,13.0,1,True
COL,43,74.0,0 days 00:01:15.564000,3.0,MEDIUM,48.0,,,0 days 00:00:19.558000,0 days 00:00:36.073000,0 days 00:00:19.933000,13.0,1,True
COL,43,75.0,0 days 00:01:15.920000,3.0,MEDIUM,49.0,,,0 days 00:00:19.573000,0 days 00:00:36.350000,0 days 00:00:19.997000,13.0,1,True
COL,43,76.0,0 days 00:01:15.435000,3.0,MEDIUM,50.0,,,0 days 00:00:19.512000,0 days 00:00:36.009000,0 days 00:00:19.914000,13.0,1,True
GAS,10,5.0,0 days 00:01:18.864000,2.0,MEDIUM,4.0,,,0 days 00:00:21.094000,0 days 00:00:37.068000,0 days 00:00:20.702000,18.0,1,True
GAS,10,6.0,0 days 00:01:18.054000,2.0,MEDIUM,5.0,,,0 days 00:00:20.587000,0 days 00:00:36.799000,0 days 00:00:20.668000,18.0,1,True
GAS,10,7.0,0 days 00:01:19.262000,2.0,MEDIUM,6.0,,,0 days 00:00:20.844000,0 days 00:00:37.141000,0 days 00:00:21.277000,18.0,1,True
HAD,6,5.0,0 days 00:01:20.952000,1.0,MEDIUM,5.0,,,0 days 00:00:21.487000,0 days 00:00:37.886000,0 days 00:00:21.579000,5.0,1,True
HAD,6,6.0,0 days 00:01:20.143000,1.0,MEDIUM,6.0,,,0 days 00:00:21.128000,0 days 00:00:37.732000,0 days 00:00:21.283000,5.0,1,True
HAD,6,7.0,0 days 00:01:19.554000,1.0,MEDIUM,7.0,,,0 days 00:00:21.188000,0 days 00:00:37.515000,0 days 00:00:20.851000,5.0,1,True
HAD,6,8.0,0 days 00:01:18.388000,1.0,MEDIUM,8.0,,,0 days 00:00:20.558000,0 days 00:00:37.028000,0 days 00:00:20.802000,5.0,12,True
HAD,6,9.0,0 days 00:01:21.968000,1.0,MEDIUM,9.0,,,0 days 00:00:20.407000,0 days 00:00:40.855000,0 days 00:00:20.706000,5.0,2,True
HAD,6,10.0,0 days 00:01:18.529000,1.0,MEDIUM,10.0,,,0 days 00:00:20.280000,0 days 00:00:37.502000,0 days 00:00:20.747000,5.0,2,True
HAD,6,11.0,0 days 00:01:18.183000,1.0,MEDIUM,11.0,,,0 days 00:00:20.296000,0 days 00:00:37.410000,0 days 00:00:20.477000,5.0,21,True
HAD,6,12.0,0 days 00:01:17.376000,1.0,MEDIUM,12.0,,,0 days 00:00:20.247000,0 days 00:00:36.558000,0 days 00:00:20.571000,5.0,1,True
HAD,6,13.0,0 days 00:01:17.088000,1.0,MEDIUM,13.0,,,0 days 00:00:20.119000,0 days 00:00:36.443000,0 days 00:00:20.526000,5.0,1,True
HAD,6,16.0,0 days 00:01:15.981000,2.0,SOFT,5.0,,,0 days 00:00:19.975000,0 days 00:00:36.083000,0 days 00:00:19.923000,7.0,1,True
HAD,6,17.0,0 days 00:01:17.191000,2.0,SOFT,6.0,,,0 days 00:00:20.202000,0 days 00:00:36.545000,0 days 00:00:20.444000,6.0,1,True
HAD,6,18.0,0 days 00:01:16.372000,2.0,SOFT,7.0,,,0 days 00:00:20.160000,0 days 00:00:36.101000,0 days 00:00:20.111000,6.0,1,True
HAD,6,21.0,0 days 00:01:16.136000,3.0,HARD,3.0,,,0 days 00:00:19.898000,0 days 00:00:35.983000,0 days 00:00:20.255000,8.0,1,True
HAD,6,22.0,0 days 00:01:16.357000,3.0,HARD,4.0,,,0 days 00:00:19.932000,0 days 00:00:36.112000,0 days 00:00:20.313000,8.0,1,True
HAD,6,23.0,0 days 00:01:17.581000,3.0,HARD,5.0,,,0 days 00:00:20.117000,0 days 00:00:36.762000,0 days 00:00:20.702000,8.0,1,True
HAD,6,24.0,0 days 00:01:17.790000,3.0,HARD,6.0,,,0 days 00:00:19.968000,0 days 00:00:36.586000,0 days 00:00:21.236000,8.0,1,True
HAD,6,25.0,0 days 00:01:17.832000,3.0,HARD,7.0,,,0 days 00:00:20.335000,0 days 00:00:36.849000,0 days 00:00:20.648000,8.0,1,True
HAD,6,26.0,0 days 00:01:17.625000,3.0,HARD,8.0,,,0 days 00:00:20.194000,0 days 00:00:36.950000,0 days 00:00:20.481000,8.0,1,True
HAD,6,27.0,0 days 00:01:16.482000,3.0,HARD,9.0,,,0 days 00:00:19.724000,0 days 00:00:36.543000,0 days 00:00:20.215000,8.0,1,True
HAD,6,28.0,0 days 00:01:16.441000,3.0,HARD,10.0,,,0 days 00:00:19.951000,0 days 00:00:36.309000,0 days 00:00:20.181000,7.0,1,True
HAD,6,29.0,0 days 00:01:16.497000,3.0,HARD,11.0,,,0 days 00:00:19.831000,0 days 00:00:36.285000,0 days 00:00:20.381000,7.0,1,True
HAD,6,30.0,0 days 00:01:16.432000,3.0,HARD,12.0,,,0 days 00:00:19.889000,0 days 00:00:36.239000,0 days 00:00:20.304000,7.0,1,True
HAD,6,31.0,0 days 00:01:16.289000,3.0,HARD,13.0,,,0 days 00:00:19.827000,0 days 00:00:36.130000,0 days 00:00:20.332000,7.0,1,True
HAD,6,32.0,0 days 00:01:16.307000,3.0,HARD,14.0,,,0 days 00:00:19.810000,0 days 00:00:36.127000,0 days 00:00:20.370000,7.0,1,True
HAD,6,33.0,0 days 00:01:16.044000,3.0,HARD,15.0,,,0 days 00:00:19.804000,0 days 00:00:36.141000,0 days 00:00:20.099000,7.0,1,True
HAD,6,34.0,0 days 00:01:16.070000,3.0,HARD,16.0,,,0 days 00:00:19.811000,0 days 00:00:36.101000,0 days 00:00:20.158000,7.0,1,True
HAD,6,35.0,0 days 00:01:16.212000,3.0,HARD,17.0,,,0 days 00:00:19.814000,0 days 00:00:36.194000,0 days 00:00:20.204000,7.0,1,True
HAD,6,36.0,0 days 00:01:16.125000,3.0,HARD,18.0,,,0 days 00:00:19.783000,0 days 00:00:36.218000,0 days 00:00:20.124000,7.0,1,True
HAD,6,37.0,0 days 00:01:16.419000,3.0,HARD,19.0,,,0 days 00:00:19.747000,0 days 00:00:36.102000,0 days 00:00:20.570000,6.0,12,True
HAD,6,38.0,0 days 00:01:16.400000,3.0,HARD,20.0,,,0 days 00:00:19.769000,0 days 00:00:36.152000,0 days 00:00:20.479000,6.0,1,True
HAD,6,39.0,0 days 00:01:16.920000,3.0,HARD,21.0,,,0 days 00:00:19.898000,0 days 00:00:36.500000,0 days 00:00:20.522000,6.0,1,True
HAD,6,40.0,0 days 00:01:17.025000,3.0,HARD,22.0,,,0 days 00:00:19.863000,0 days 00:00:36.547000,0 days 00:00:20.615000,6.0,1,True
HAD,6,41.0,0 days 00:01:17.242000,3.0,HARD,23.0,,,0 days 00:00:20.169000,0 days 00:00:36.513000,0 days 00:00:20.560000,6.0,1,True
HAD,6,42.0,0 days 00:01:19.685000,3.0,HARD,24.0,,,0 days 00:00:21.772000,0 days 00:00:37.060000,0 days 00:00:20.853000,6.0,1,True
HAD,6,43.0,0 days 00:01:18.924000,3.0,HARD,25.0,,,0 days 00:00:22.162000,0 days 00:00:36.508000,0 days 00:00:20.254000,6.0,1,True
HAD,6,44.0,0 days 00:01:16.930000,3.0,HARD,26.0,,,0 days 00:00:20.066000,0 days 00:00:36.543000,0 days 00:00:20.321000,6.0,1,True
HAD,6,45.0,0 days 00:01:17.914000,3.0,HARD,27.0,,,0 days 00:00:20.068000,0 days 00:00:36.676000,0 days 00:00:21.170000,6.0,1,True
HAD,6,46.0,0 days 00:01:19.607000,3.0,HARD,28.0,,,0 days 00:00:22.021000,0 days 00:00:37.092000,0 days 00:00:20.494000,6.0,1,True
HAD,6,47.0,0 days 00:01:17.129000,3.0,HARD,29.0,,,0 days 00:00:20.099000,0 days 00:00:36.827000,0 days 00:00:20.203000,6.0,1,True
HAD,6,48.0,0 days 00:01:17.451000,3.0,HARD,30.0,,,0 days 00:00:20.143000,0 days 00:00:36.836000,0 days 00:00:20.472000,6.0,1,True
HAD,6,49.0,0 days 00:01:18.076000,3.0,HARD,31.0,,,0 days 00:00:20.707000,0 days 00:00:36.956000,0 days 00:00:20.413000,6.0,1,True
HAD,6,50.0,0 days 00:01:17.235000,3.0,HARD,32.0,,,0 days 00:00:20.268000,0 days 00:00:36.653000,0 days 00:00:20.314000,6.0,1,True
HAD,6,51.0,0 days 00:01:18.932000,3.0,HARD,33.0,,,0 days 00:00:20.291000,0 days 00:00:38.016000,0 days 00:00:20.625000,6.0,1,True
HAD,6,52.0,0 days 00:01:17.718000,3.0,HARD,34.0,,,0 days 00:00:20.522000,0 days 00:00:36.849000,0 days 00:00:20.347000,6.0,1,True
HAD,6,53.0,0 days 00:01:17.420000,3.0,HARD,35.0,,,0 days 00:00:20.171000,0 days 00:00:36.782000,0 days 00:00:20.467000,6.0,1,True
HAD,6,54.0,0 days 00:01:19.723000,3.0,HARD,36.0,,,0 days 00:00:20.266000,0 days 00:00:38.820000,0 days 00:00:20.637000,6.0,1,True
HAD,6,55.0,0 days 00:01:17.863000,3.0,HARD,37.0,,,0 days 00:00:20.214000,0 days 00:00:37.227000,0 days 00:00:20.422000,6.0,1,True
HAD,6,56.0,0 days 00:01:17.484000,3.0,HARD,38.0,,,0 days 00:00:20.294000,0 days 00:00:36.755000,0 days 00:00:20.435000,6.0,1,True
HAD,6,57.0,0 days 00:01:17.268000,3.0,HARD,39.0,,,0 days 00:00:20.225000,0 days 00:00:36.603000,0 days 00:00:20.440000,6.0,1,True
HAD,6,58.0,0 days 00:01:16.984000,3.0,HARD,40.0,,,0 days 00:00:20.097000,0 days 00:00:36.611000,0 days 00:00:20.276000,6.0,1,True
HAD,6,59.0,0 days 00:01:17.717000,3.0,HARD,41.0,,,0 days 00:00:20.225000,0 days 00:00:36.782000,0 days 00:00:20.710000,6.0,1,True
HAD,6,60.0,0 days 00:01:18.008000,3.0,HARD,42.0,,,0 days 00:00:20.393000,0 days 00:00:36.940000,0 days 00:00:20.675000,6.0,1,True
HAD,6,61.0,0 days 00:01:18.069000,3.0,HARD,43.0,,,0 days 00:00:20.475000,0 days 00:00:36.977000,0 days 00:00:20.617000,6.0,1,True
HAD,6,62.0,0 days 00:01:17.876000,3.0,HARD,44.0,,,0 days 00:00:20.414000,0 days 00:00:36.845000,0 days 00:00:20.617000,6.0,1,True
HAD,6,63.0,0 days 00:01:18.071000,3.0,HARD,45.0,,,0 days 00:00:20.527000,0 days 00:00:37.129000,0 days 00:00:20.415000,6.0,1,True
HAD,6,64.0,0 days 00:01:18.299000,3.0,HARD,46.0,,,0 days 00:00:20.454000,0 days 00:00:37.149000,0 days 00:00:20.696000,6.0,1,True
HAD,6,65.0,0 days 00:01:18.125000,3.0,HARD,47.0,,,0 days 00:00:20.452000,0 days 00:00:37.103000,0 days 00:00:20.570000,6.0,1,True
HAD,6,66.0,0 days 00:01:17.520000,3.0,HARD,48.0,,,0 days 00:00:20.189000,0 days 00:00:37.010000,0 days 00:00:20.321000,6.0,1,True
HAD,6,67.0,0 days 00:01:19.017000,3.0,HARD,49.0,,,0 days 00:00:21.332000,0 days 00:00:37.385000,0 days 00:00:20.300000,6.0,1,True
HAD,6,68.0,0 days 00:01:17.280000,3.0,HARD,50.0,,,0 days 00:00:20.208000,0 days 00:00:36.774000,0 days 00:00:20.298000,6.0,1,True
HAD,6,69.0,0 days 00:01:16.917000,3.0,HARD,51.0,,,0 days 00:00:20.138000,0 days 00:00:36.560000,0 days 00:00:20.219000,6.0,1,True
HAD,6,70.0,0 days 00:01:17.002000,3.0,HARD,52.0,,,0 days 00:00:20.205000,0 days 00:00:36.604000,0 days 00:00:20.193000,6.0,1,True
HAD,6,71.0,0 days 00:01:16.798000,3.0,HARD,53.0,,,0 days 00:00:20.057000,0 days 00:00:36.490000,0 days 00:00:20.251000,6.0,1,True
HAD,6,72.0,0 days 00:01:16.920000,3.0,HARD,54.0,,,0 days 00:00:20.115000,0 days 00:00:36.554000,0 days 00:00:20.251000,6.0,1,True
HAD,6,73.0,0 days 00:01:16.724000,3.0,HARD,55.0,,,0 days 00:00:19.935000,0 days 00:00:36.613000,0 days 00:00:20.176000,6.0,1,True
HAD,6,74.0,0 days 00:01:16.627000,3.0,HARD,56.0,,,0 days 00:00:19.887000,0 days 00:00:36.541000,0 days 00:00:20.199000,6.0,1,True
HAD,6,75.0,0 days 00:01:16.575000,3.0,HARD,57.0,,,0 days 00:00:19.982000,0 days 00:00:36.448000,0 days 00:00:20.145000,6.0,1,True
HAD,6,76.0,0 days 00:01:16.633000,3.0,HARD,58.0,,,0 days 00:00:19.879000,0 days 00:00:36.610000,0 days 00:00:20.144000,6.0,1,True
HAD,6,77.0,0 days 00:01:16.798000,3.0,HARD,59.0,,,0 days 00:00:19.946000,0 days 00:00:36.454000,0 days 00:00:20.398000,6.0,1,True
HAM,44,5.0,0 days 00:01:21.057000,1.0,HARD,5.0,,,0 days 00:00:21.429000,0 days 00:00:38.341000,0 days 00:00:21.287000,7.0,1,True
HAM,44,6.0,0 days 00:01:20.225000,1.0,HARD,6.0,,,0 days 00:00:21.356000,0 days 00:00:37.870000,0 days 00:00:20.999000,7.0,1,True
HAM,44,7.0,0 days 00:01:20.931000,1.0,HARD,7.0,,,0 days 00:00:21.656000,0 days 00:00:37.924000,0 days 00:00:21.351000,7.0,1,True
HAM,44,8.0,0 days 00:01:19.039000,1.0,HARD,8.0,,,0 days 00:00:21.005000,0 days 00:00:37.058000,0 days 00:00:20.976000,7.0,12,True
HAM,44,9.0,0 days 00:01:22.018000,1.0,HARD,9.0,,,0 days 00:00:20.362000,0 days 00:00:40.703000,0 days 00:00:20.953000,7.0,2,True
HAM,44,10.0,0 days 00:01:20.528000,1.0,HARD,10.0,,,0 days 00:00:20.252000,0 days 00:00:39.411000,0 days 00:00:20.865000,7.0,2,True
HAM,44,11.0,0 days 00:01:17.120000,1.0,HARD,11.0,,,0 days 00:00:20.216000,0 days 00:00:36.509000,0 days 00:00:20.395000,7.0,21,True
HAM,44,12.0,0 days 00:01:17.530000,1.0,HARD,12.0,,,0 days 00:00:20.524000,0 days 00:00:36.457000,0 days 00:00:20.549000,7.0,1,True
HAM,44,13.0,0 days 00:01:16.799000,1.0,HARD,13.0,,,0 days 00:00:20.185000,0 days 00:00:36.352000,0 days 00:00:20.262000,7.0,1,True
HAM,44,14.0,0 days 00:01:16.151000,1.0,HARD,14.0,,,0 days 00:00:19.982000,0 days 00:00:35.936000,0 days 00:00:20.233000,6.0,1,True
HAM,44,15.0,0 days 00:01:15.991000,1.0,HARD,15.0,,,0 days 00:00:19.869000,0 days 00:00:35.944000,0 days 00:00:20.178000,6.0,1,True
HAM,44,16.0,0 days 00:01:15.941000,1.0,HARD,16.0,,,0 days 00:00:19.798000,0 days 00:00:35.920000,0 days 00:00:20.223000,5.0,1,True
HAM,44,17.0,0 days 00:01:14.977000,1.0,HARD,17.0,,,0 days 00:00:19.740000,0 days 00:00:35.316000,0 days 00:00:19.921000,5.0,1,True
HAM,44,20.0,0 days 00:01:15.065000,2.0,HARD,3.0,,,0 days 00:00:19.671000,0 days 00:00:35.370000,0 days 00:00:20.024000,5.0,1,True
HAM,44,21.0,0 days 00:01:15.750000,2.0,HARD,4.0,,,0 days 00:00:19.882000,0 days 00:00:35.758000,0 days 00:00:20.110000,5.0,1,True
HAM,44,22.0,0 days 00:01:15.003000,2.0,HARD,5.0,,,0 days 00:00:19.655000,0 days 00:00:35.418000,0 days 00:00:19.930000,5.0,1,True
HAM,44,23.0,0 days 00:01:15.012000,2.0,HARD,6.0,,,0 days 00:00:19.570000,0 days 00:00:35.517000,0 days 00:00:19.925000,5.0,1,True
HAM,44,24.0,0 days 00:01:15.212000,2.0,HARD,7.0,,,0 days 00:00:19.816000,0 days 00:00:35.570000,0 days 00:00:19.826000,5.0,1,True
HAM,44,25.0,0 days 00:01:14.698000,2.0,HARD,8.0,,,0 days 00:00:19.489000,0 days 00:00:35.388000,0 days 00:00:19.821000,5.0,1,True
HAM,44,26.0,0 days 00:01:14.804000,2.0,HARD,9.0,,,0 days 00:00:19.527000,0 days 00:00:35.451000,0 days 00:00:19.826000,5.0,1,True
HAM,44,27.0,0 days 00:01:14.533000,2.0,HARD,10.0,,,0 days 00:00:19.391000,0 days 00:00:35.365000,0 days 00:00:19.777000,5.0,1,True
HAM,44,28.0,0 days 00:01:15.420000,2.0,HARD,11.0,,,0 days 00:00:19.455000,0 days 00:00:35.732000,0 days 00:00:20.233000,5.0,1,True
HAM,44,29.0,0 days 00:01:16.810000,2.0,HARD,12.0,,,0 days 00:00:20.314000,0 days 00:00:36.205000,0 days 00:00:20.291000,5.0,1,True
HAM,44,30.0,0 days 00:01:15.884000,2.0,HARD,13.0,,,0 days 00:00:19.801000,0 days 00:00:35.919000,0 days 00:00:20.164000,5.0,1,True
HAM,44,31.0,0 days 00:01:15.648000,2.0,HARD,14.0,,,0 days 00:00:19.912000,0 days 00:00:35.752000,0 days 00:00:19.984000,5.0,1,True
HAM,44,32.0,0 days 00:01:15.676000,2.0,HARD,15.0,,,0 days 00:00:19.715000,0 days 00:00:35.824000,0 days 00:00:20.137000,5.0,1,True
HAM,44,33.0,0 days 00:01:16.536000,2.0,HARD,16.0,,,0 days 00:00:19.759000,0 days 00:00:36.165000,0 days 00:00:20.612000,5.0,1,True
HAM,44,34.0,0 days 00:01:17.566000,2.0,HARD,17.0,,,0 days 00:00:20.517000,0 days 00:00:36.458000,0 days 00:00:20.591000,5.0,1,True
HAM,44,35.0,0 days 00:01:17.826000,2.0,HARD,18.0,,,0 days 00:00:20.193000,0 days 00:00:37.076000,0 days 00:00:20.557000,5.0,1,True
HAM,44,36.0,0 days 00:01:17.218000,2.0,HARD,19.0,,,0 days 00:00:20.209000,0 days 00:00:36.625000,0 days 00:00:20.384000,5.0,1,True
HAM,44,37.0,0 days 00:01:17.288000,2.0,HARD,20.0,,,0 days 00:00:20.131000,0 days 00:00:36.659000,0 days 00:00:20.498000,5.0,1,True
HAM,44,38.0,0 days 00:01:15.938000,2.0,HARD,21.0,,,0 days 00:00:19.928000,0 days 00:00:35.905000,0 days 00:00:20.105000,5.0,12,True
HAM,44,39.0,0 days 00:01:15.446000,2.0,HARD,22.0,,,0 days 00:00:19.841000,0 days 00:00:35.592000,0 days 00:00:20.013000,5.0,1,True
HAM,44,40.0,0 days 00:01:14.951000,2.0,HARD,23.0,,,0 days 00:00:19.584000,0 days 00:00:35.421000,0 days 00:00:19.946000,5.0,1,True
HAM,44,41.0,0 days 00:01:15.111000,2.0,HARD,24.0,,,0 days 00:00:19.770000,0 days 00:00:35.512000,0 days 00:00:19.829000,5.0,1,True
HAM,44,42.0,0 days 00:01:14.984000,2.0,HARD,25.0,,,0 days 00:00:19.619000,0 days 00:00:35.530000,0 days 00:00:19.835000,5.0,1,True
HAM,44,43.0,0 days 00:01:14.854000,2.0,HARD,26.0,,,0 days 00:00:19.655000,0 days 00:00:35.424000,0 days 00:00:19.775000,5.0,1,True
HAM,44,44.0,0 days 00:01:14.686000,2.0,HARD,27.0,,,0 days 00:00:19.570000,0 days 00:00:35.362000,0 days 00:00:19.754000,5.0,1,True
HAM,44,45.0,0 days 00:01:14.849000,2.0,HARD,28.0,,,0 days 00:00:19.555000,0 days 00:00:35.439000,0 days 00:00:19.855000,5.0,1,True
HAM,44,46.0,0 days 00:01:15.323000,2.0,HARD,29.0,,,0 days 00:00:19.592000,0 days 00:00:35.853000,0 days 00:00:19.878000,5.0,1,True
HAM,44,47.0,0 days 00:01:15.703000,2.0,HARD,30.0,,,0 days 00:00:19.797000,0 days 00:00:35.900000,0 days 00:00:20.006000,5.0,1,True
HAM,44,48.0,0 days 00:01:15.113000,2.0,HARD,31.0,,,0 days 00:00:19.552000,0 days 00:00:35.752000,0 days 00:00:19.809000,5.0,1,True
HAM,44,49.0,0 days 00:01:15.569000,2.0,HARD,32.0,,,0 days 00:00:19.765000,0 days 00:00:35.782000,0 days 00:00:20.022000,5.0,1,True
HAM,44,50.0,0 days 00:01:15.694000,2.0,HARD,33.0,,,0 days 00:00:19.834000,0 days 00:00:35.879000,0 days 00:00:19.981000,5.0,1,True
HAM,44,51.0,0 days 00:01:15.559000,2.0,HARD,34.0,,,0 days 00:00:19.808000,0 days 00:00:35.739000,0 days 00:00:20.012000,5.0,1,True
HAM,44,52.0,0 days 00:01:15.494000,2.0,HARD,35.0,,,0 days 00:00:19.599000,0 days 00:00:35.827000,0 days 00:00:20.068000,5.0,1,True
